YEAR,Day of the Year,Relative Huminidity,Precipitation (mm/day),Temperature at 2 Meters Maximum ©, Temperature at 2 Meters Minimum ©,Temperature at 2 Meters Range ©
2021,107,66.54,5.38,33.41,24.18,9.23
2021,108,69.06,8.61,32.62,23.57,9.05
2021,109,67.02,0.05,33.68,24.33,9.35
2021,110,68.37,0.03,34.32,24.63,9.69
2021,111,67.75,0,35.17,24.41,10.76
2021,112,66.57,0,34.76,25.23,9.53
2021,113,58.91,0,36.27,26.19,10.08
2021,114,44.4,0,37.2,24.39,12.81
2021,115,53.46,0,35.74,25.15,10.59
2021,116,64.41,0,36.12,25.98,10.14
2021,117,69.63,0,34.7,26.19,8.51
2021,118,69.2,0,32.71,26.28,6.43
2021,119,60.46,0,34.03,26.79,7.24
2021,120,66.15,0.34,34.31,26.76,7.55
2021,121,67.24,4.49,33.37,26.47,6.9
2021,122,67.32,5.4,33.47,26.38,7.09
2021,123,67.24,3.73,31.29,26.29,5
2021,124,71.31,17.17,29.15,25.48,3.67
2021,125,65.46,3.18,32,24.41,7.59
2021,126,62.07,0.18,32.17,23.58,8.59
2021,127,62.83,2.5,33.84,25.94,7.9
2021,128,63.5,6.57,33.69,26.05,7.64
2021,129,65.28,5.26,33.91,26.18,7.73
2021,130,70.53,4.18,32.88,26.37,6.51
2021,131,69,7.15,33.36,26.26,7.1
2021,132,73.57,14.07,31.76,26.24,5.52
2021,133,76.13,13.93,31.85,25.51,6.34
2021,134,78.76,12.19,31.72,24.89,6.83
2021,135,75.94,2.98,34.05,25.88,8.17
2021,136,72.94,8.96,34.79,26.15,8.64
2021,137,71.76,1.11,35.73,27.33,8.4
2021,138,78.02,0.06,33.13,28.27,4.86
2021,139,73.53,0.36,34.39,27.76,6.63
2021,140,79.96,0.37,32.57,28.72,3.85
2021,141,75.49,0.05,33.31,28.22,5.09
2021,142,67.95,0.01,35.41,27.84,7.57
2021,143,69.17,3.6,36.73,28.58,8.15
2021,144,71.92,9.15,34.76,28.1,6.66
2021,145,72.7,19.18,34.46,27.03,7.43
2021,146,76.51,18.62,32.39,25.81,6.58
2021,147,75.95,5.25,33.86,25.12,8.74
2021,148,77.27,1.02,34.64,26.15,8.49
2021,149,75.59,0.61,34.47,27.09,7.38
2021,150,76.75,6.44,33.53,27.45,6.08
2021,151,79.82,21.72,32.3,27.66,4.64
2021,152,89.05,45.21,30.26,27.14,3.12
2021,153,85.67,30.98,30.59,27.56,3.03
2021,154,85.78,30.34,31.69,27.38,4.31
2021,155,86.44,27.07,31.13,27.51,3.62
2021,156,89.5,23.17,30.85,27.86,2.99
2021,157,88.88,43.36,30.88,27.54,3.34
2021,158,86.18,39.25,31.39,27.1,4.29
2021,159,86.66,12.56,30.64,27.43,3.21
2021,160,82.92,4.03,30.42,27.01,3.41
2021,161,84.07,9.38,30.44,26.45,3.99
2021,162,88.48,11.56,30.32,25.08,5.24
2021,163,86.32,10.73,31.45,26.42,5.03
2021,164,84.61,7.52,32.05,26.85,5.2
2021,165,87.12,11.8,31.48,26.86,4.62
2021,166,89.42,46.18,29.96,25.87,4.09
2021,167,88.2,28.64,29.24,26.48,2.76
2021,168,88.03,61.1,29.1,25.55,3.55
2021,169,89.38,65.54,29.29,25.26,4.03
2021,170,90.99,35.75,27.54,25.98,1.56
2021,171,88.43,41.91,28.69,25.91,2.78
2021,172,89.42,64.64,27.86,25.48,2.38
2021,173,87.25,7.89,29.91,25.4,4.51
2021,174,87.69,24.85,30.66,25.42,5.24
2021,175,87.73,8.93,30.31,25.89,4.42
2021,176,86.46,12.63,29.78,26.05,3.73
2021,177,87.64,17,30.53,25.67,4.86
2021,178,87.36,7.77,30.87,26.22,4.65
2021,179,87.09,11.01,30.35,26.78,3.57
2021,180,88.96,26.25,30.28,26.71,3.57
2021,181,89.23,106,30.75,24.99,5.76
2021,182,91,68.31,28.71,24.9,3.81
2021,183,87.65,16.03,30.38,26.16,4.22
2021,184,87.87,16.74,29.31,26.11,3.2
2021,185,89.82,18.07,29.49,26.01,3.48
2021,186,89.3,7.57,30.47,25.73,4.74
2021,187,89.3,27.18,30.34,26.66,3.68
2021,188,91.04,45.28,29.87,26.68,3.19
2021,189,88.52,14.01,30.45,26.26,4.19
2021,190,87.28,8,30.69,25.89,4.8
2021,191,87.77,16.29,30.77,26.42,4.35
2021,192,85.36,2.32,32.57,26.04,6.53
2021,193,86.6,24.41,32.22,26.73,5.49
2021,194,87.09,7.44,31,26.38,4.62
2021,195,85.2,8.28,31.48,25.96,5.52
2021,196,84.76,8.94,31.56,26.65,4.91
2021,197,83.65,10.93,31.11,26.88,4.23
2021,198,86.92,25.09,30.07,26.89,3.18
2021,199,85.96,5.95,30.5,26.76,3.74
2021,200,88.49,28.48,30.07,26.81,3.26
2021,201,86.26,7.05,30.89,26.98,3.91
2021,202,82.35,10.93,32.6,26.4,6.2
2021,203,85.54,7.96,32.53,26.63,5.9
2021,204,89.85,29.85,30.07,26.6,3.47
2021,205,89.45,61.76,30.49,27.19,3.3
2021,206,89.93,22.21,30.4,26.79,3.61
2021,207,88.34,18.31,30.56,27.57,2.99
2021,208,88.19,58.45,31.86,27.37,4.49
2021,209,93.52,100.91,29.41,27.02,2.39
2021,210,92.31,40.07,29.73,26.6,3.13
2021,211,89.68,53.11,30.33,26.36,3.97
2021,212,88.82,25.55,30.05,26.7,3.35
2021,213,90.45,48.08,30.15,26.39,3.76
2021,214,92.75,33.02,28.37,25.9,2.47
2021,215,89.21,26.49,30.2,24.97,5.23
2021,216,87.83,11.24,31.13,26.16,4.97
2021,217,83.24,9.75,33.04,25.98,7.06
2021,218,92.11,11.68,29.42,26.9,2.52
2021,219,88.93,42.11,30.96,26.34,4.62
2021,220,88.84,16.49,30.75,26.81,3.94
2021,221,89.13,50.24,30.7,26.32,4.38
2021,222,89.18,22.89,30.6,26.99,3.61
2021,223,92.58,19.83,29.16,27.26,1.9
2021,224,88.81,22.75,29.74,26.72,3.02
2021,225,90.7,31.7,30.44,26.83,3.61
2021,226,87.5,32.65,30.88,26.94,3.94
2021,227,88.64,15.16,30.49,26.61,3.88
2021,228,91.35,24.32,29.8,26.46,3.34
2021,229,91.62,50.21,29.18,25.45,3.73
2021,230,93.08,65.55,28.93,26.17,2.76
2021,231,91.87,42.08,28.75,25.8,2.95
2021,232,88.97,16.57,29.79,25.09,4.7
2021,233,86.88,2.97,29.63,25.62,4.01
2021,234,85.64,4.74,30.84,26.18,4.66
2021,235,87.85,9.48,30.51,26.64,3.87
2021,236,89.2,17.21,30.44,27.09,3.35
2021,237,88.15,43.97,29.85,26.85,3
2021,238,90.01,28.22,29.9,26.68,3.22
2021,239,88.77,35.19,30.02,26.04,3.98
2021,240,88.76,4.07,30.05,26.06,3.99
2021,241,88.87,4.02,30.15,25.72,4.43
2021,242,88.65,13.87,29.4,25.8,3.6
2021,243,85.48,10.16,31.13,25.2,5.93
2021,244,82.53,18.67,31.05,26.28,4.77
2021,245,84.46,16.8,30.67,26.95,3.72
2021,246,83.29,5.38,31.69,25.6,6.09
2021,247,84.35,5.46,32.13,26.61,5.52
2021,248,82.63,23.48,32.79,26.59,6.2
2021,249,86.2,14.64,31.42,26.05,5.37
2021,250,88.14,12.72,30.37,25.2,5.17
2021,251,83.94,5.01,30.22,25.91,4.31
2021,252,80.15,3.55,32.93,26.48,6.45
2021,253,84.99,4.1,33.71,26.45,7.26
2021,254,85.43,7.53,31.83,26.03,5.8
2021,255,88.17,4.94,31.29,26.15,5.14
2021,256,88.58,1.59,30.42,25.6,4.82
2021,257,86.32,5.77,31.44,25.68,5.76
2021,258,86.76,4.66,29.72,26.67,3.05
2021,259,90.44,9.57,28.44,26.1,2.34
2021,260,89.16,5.35,28.36,26.05,2.31
2021,261,90.69,42.89,29.5,25.78,3.72
2021,262,91.97,64.53,28.39,25.95,2.44
2021,263,88.92,25.46,28.23,25.62,2.61
2021,264,87.73,4.43,28.44,25.67,2.77
2021,265,89.5,1.86,28.66,25.14,3.52
2021,266,84.47,0.18,31.64,24.93,6.71
2021,267,85.88,1.05,31.58,26.2,5.38
2021,268,84.07,6.87,30.7,26.99,3.71
2021,269,82.61,11.18,32.17,26.19,5.98
2021,270,85.71,10.59,31.59,26.18,5.41
2021,271,88.85,15.93,28.51,25.82,2.69
2021,272,86.2,16.13,30.15,25.61,4.54
2021,273,80.78,2.7,30.81,26.56,4.25
2021,274,79.41,1.52,30.77,24.94,5.83
2021,275,79.67,1.63,30.92,26.4,4.52
2021,276,85.09,1.18,30.3,26.14,4.16
2021,277,85.35,4.47,29.82,26.46,3.36
2021,278,81.04,11.71,30.87,26.41,4.46
2021,279,84.15,7.02,30.51,26.04,4.47
2021,280,81.86,6.67,31.44,25.23,6.21
2021,281,82.06,9.68,31.85,25.49,6.36
2021,282,82.29,10.84,31.78,25.92,5.86
2021,283,82.28,6.47,31.96,26.01,5.95
2021,284,86.08,1.87,32.87,25.86,7.01
2021,285,91.59,11.59,30.64,26.76,3.88
2021,286,77.71,30.29,32.62,26.71,5.91
2021,287,79.83,13.74,33.64,25.4,8.24
2021,288,83.15,6.26,33.25,27.3,5.95
2021,289,81.88,16.42,32.74,27.07,5.67
2021,290,83.03,20.05,32.03,26.73,5.3
2021,291,89.05,32.74,27.43,25.1,2.33
2021,292,89.8,17.66,28.76,25.69,3.07
2021,293,87.31,33.54,28.81,25.98,2.83
2021,294,87.9,31.72,29.25,25.97,3.28
2021,295,84.54,1.42,28.57,24.18,4.39
2021,296,77.42,0.74,29.06,22.98,6.08
2021,297,69.94,1.43,29.34,23.43,5.91
2021,298,72.98,0,28.32,23.04,5.28
2021,299,74.43,0.07,28.42,24.14,4.28
2021,300,82.43,0.43,28.79,24.44,4.35
2021,301,80.36,0.11,30.52,23.36,7.16
2021,302,83.7,0,31.1,24.34,6.76
2021,303,85.44,0,30.33,23.71,6.62
2021,304,86.22,0,29.51,22.66,6.85
2021,305,83.37,0,28.1,20.2,7.9
2021,306,79.35,0,26.93,18.26,8.67
2021,307,75.96,0,26.56,20.18,6.38
2021,308,79.54,0,26.79,19.74,7.05
2021,309,85.83,0,27.41,18.52,8.89
2021,310,83.57,0,27.22,18.35,8.87
2021,311,85.39,0,26.83,16.99,9.84
2021,312,85.95,0,28.45,18.63,9.82
2021,313,86.82,0,28.76,20.23,8.53
2021,314,84.86,0,28.93,20.57,8.36
2021,315,81.86,0,28.35,20.89,7.46
2021,316,84.55,0.02,29.33,22.77,6.56
2021,317,87.24,0.49,27.39,23.09,4.3
2021,318,84.92,0.88,28.31,22.73,5.58
2021,319,82.17,1.61,27.54,22.09,5.45
2021,320,85.23,1.33,28.64,22.35,6.29
2021,321,85.85,0.68,29.27,20.69,8.58
2021,322,79.06,0,28.8,19.31,9.49
2021,323,76.05,0,28.1,19.53,8.57
2021,324,78.13,0,27.33,19.67,7.66
2021,325,83.67,0,27.4,18.38,9.02
2021,326,80.41,0,28.44,19.03,9.41
2021,327,81.95,0,27.91,19.05,8.86
2021,328,84.23,0,27.72,17.53,10.19
2021,329,77.72,0,27.83,18.4,9.43
2021,330,81.85,0,25.36,16.65,8.71
2021,331,80.73,0,26.25,15.18,11.07
2021,332,79.77,0,26.32,15.51,10.81
2021,333,84.34,0,25.86,16.49,9.37
2021,334,82.13,0,26.81,16.82,9.99
2021,335,79.65,0,28.35,18.57,9.78
2021,336,78.45,0,28.73,18.69,10.04
2021,337,75.59,0.5,28.35,18.37,9.98
2021,338,79.33,6.42,26.64,20.11,6.53
2021,339,87.96,17.83,26,21.59,4.41
2021,340,90.3,42.79,25.92,21.25,4.67
2021,341,90.51,24.51,26.29,21.96,4.33
2021,342,89.16,10.67,26.56,21.87,4.69
2021,343,84.79,1.39,28.31,20.8,7.51
2021,344,86.6,0.12,26.42,19.65,6.77
2021,345,85.29,0.2,26.23,17.63,8.6
2021,346,84.33,0,24.5,15.53,8.97
2021,347,83.11,0,24.01,15.09,8.92
2021,348,85.97,0,25.01,15.59,9.42
2021,349,84.08,0,23.8,15.68,8.12
2021,350,84.95,0,24.64,13.87,10.77
2021,351,85.38,0,24.91,14.74,10.17
2021,352,83.31,0,25.66,14.79,10.87
2021,353,84.09,0,23.53,14.21,9.32
2021,354,83.58,0,22.31,12.56,9.75
2021,355,82.58,0,21.6,13.43,8.17
2021,356,72.86,0,21.31,16.81,4.5
2021,357,71.76,0,22.97,15.45,7.52
2021,358,81.45,0,23.65,14.1,9.55
2021,359,76.08,0,24.9,14.45,10.45
2021,360,75.25,0,24.15,14.9,9.25
2021,361,78.2,0,24.18,13.95,10.23
2021,362,76.66,0,24.11,13.77,10.34
2021,363,71.88,0,24.04,13.95,10.09
2021,364,65.69,0,26.97,15.18,11.79
2021,365,80.27,0,24.6,13.95,10.65
2022,1,84.09,0,23.92,13.52,10.4
2022,2,82.73,0,21.9,13.37,8.53
2022,3,81.36,0,23.04,12.61,10.43
2022,4,84.09,0,22.88,12.78,10.1
2022,5,80.68,0,23.59,12.05,11.54
2022,6,76.65,0,23.41,12.09,11.32
2022,7,75.64,0,24.12,13.45,10.67
2022,8,77.43,0,24.4,13.93,10.47
2022,9,77.92,0,24.4,14.43,9.97
2022,10,77.25,0,24.47,14.95,9.52
2022,11,76.93,0,25.3,15.15,10.15
2022,12,82.94,0.37,23.61,15.44,8.17
2022,13,79.88,1.86,23.23,15.78,7.45
2022,14,83.57,3.11,23.7,15.52,8.18
2022,15,81.09,0.16,23.66,14.49,9.17
2022,16,82.82,0.01,23.45,13.97,9.48
2022,17,82.53,0,24.55,12.06,12.49
2022,18,81.82,0,23.46,13.71,9.75
2022,19,79.72,0,22.61,15.01,7.6
2022,20,74.76,0,22.34,15.08,7.26
2022,21,70.75,0,22.83,15.05,7.78
2022,22,71.42,0,23.77,13.87,9.9
2022,23,68.7,0.02,24.31,14.9,9.41
2022,24,83.91,2.21,22.67,14.76,7.91
2022,25,86.8,2.55,23.28,17.63,5.65
2022,26,81.77,1.61,23.27,16.22,7.05
2022,27,81.17,4.26,22.64,15.86,6.78
2022,28,77.6,0.95,21.11,12.55,8.56
2022,29,75.89,0,19.85,9.62,10.23
2022,30,78.54,0,21.28,10.29,10.99
2022,31,72,0,21.81,11.03,10.78
2022,32,74.66,0,22.27,12.85,9.42
2022,33,72.28,0.01,23.77,15.28,8.49
2022,34,62.44,0.07,25.76,13.27,12.49
2022,35,67.08,0,25.74,14.33,11.41
2022,36,89.98,23.88,21.24,13.83,7.41
2022,37,76.29,8.48,22.09,11.17,10.92
2022,38,77.37,0.05,21.58,9.99,11.59
2022,39,75.65,0,22.64,10.32,12.32
2022,40,71.17,0,23.22,11.25,11.97
2022,41,73.56,0,24.24,12.39,11.85
2022,42,78.64,0,23.88,15.38,8.5
2022,43,70.69,0,22.62,11.8,10.82
2022,44,68.22,0,24.53,10.94,13.59
2022,45,65.91,0,24.98,12.6,12.38
2022,46,65.31,0,24.21,12.27,11.94
2022,47,65.1,0,23.81,11.48,12.33
2022,48,65.43,0,24.7,12.2,12.5
2022,49,63.69,0,24.9,12.14,12.76
2022,50,60.65,0,24.89,11.79,13.1
2022,51,63.73,0.1,25.81,13.61,12.2
2022,52,71.65,3.94,25.82,15.79,10.03
2022,53,62.24,2.6,27.2,16.15,11.05
2022,54,62.01,0,27.57,16.27,11.3
2022,55,63.25,0,28.67,16.84,11.83
2022,56,66.89,0.02,29.18,17.9,11.28
2022,57,69.77,0,30.12,19.19,10.93
2022,58,67.22,0,28.53,16.81,11.72
2022,59,64.08,0,29.26,18.64,10.62
2022,60,65.45,0,29.29,18.15,11.14
2022,61,60.8,0,28.53,15.35,13.18
2022,62,58.7,0,29.38,15.16,14.22
2022,63,59.62,0,29.19,15.66,13.53
2022,64,57.57,0,29.74,16.33,13.41
2022,65,57.08,0,30.74,17.11,13.63
2022,66,60.3,0,31.27,16.57,14.7
2022,67,55.06,0,30.84,19.62,11.22
2022,68,56.05,0,31.24,19.25,11.99
2022,69,58.73,0,31.66,17.92,13.74
2022,70,56.14,0,31.11,17.77,13.34
2022,71,54.7,0,31.38,17.81,13.57
2022,72,54.55,0,32.03,17.4,14.63
2022,73,53.67,0,32.39,19.34,13.05
2022,74,48.8,0,32.55,20.45,12.1
2022,75,59.28,0,32.87,21.77,11.1
2022,76,60.36,0,33.37,20.9,12.47
2022,77,51.04,0,33.63,20.83,12.8
2022,78,52.2,0,33.56,22.79,10.77
2022,79,67.31,0,32.74,22.08,10.66
2022,80,64.4,0,33.12,21.5,11.62
2022,81,60.7,0,34.56,20.92,13.64
2022,82,63.4,0,35.44,22.94,12.5
2022,83,74.63,0,32.33,24.37,7.96
2022,84,75.57,0,31.35,24.38,6.97
2022,85,77.45,0.14,30.85,24.95,5.9
2022,86,76.25,1,32.19,24.37,7.82
2022,87,75.49,0.86,31.73,23.6,8.13
2022,88,76.23,0.07,31.56,23.38,8.18
2022,89,75.88,0.44,31.77,24.37,7.4
2022,90,73.75,0.33,32.28,24.7,7.58
2022,91,73.68,0,32.27,25.1,7.17
2022,92,73.67,0,32.57,24.78,7.79
2022,93,73.97,0,32.23,23.94,8.29
2022,94,71.92,0.01,32.23,25.33,6.9
2022,95,74.43,0.15,32.8,24.37,8.43
2022,96,72.15,1.11,33.34,24.74,8.6
2022,97,60.36,0,36.72,24.93,11.79
2022,98,68.33,0,34.66,24.12,10.54
2022,99,70.19,0,34.08,24.1,9.98
2022,100,70.51,0,34.75,24.36,10.39
2022,101,75.77,0.02,33.1,25.27,7.83
2022,102,74.58,0.02,33.45,25.78,7.67
2022,103,70.95,0.01,34.1,26.04,8.06
2022,104,73.43,0,32.66,26.73,5.93
2022,105,71.45,0.04,32.83,27.26,5.57
2022,106,76.26,0.1,30.96,26.58,4.38
2022,107,74.75,0.02,32.72,25.71,7.01
2022,108,76.07,0.02,32.42,25.73,6.69
2022,109,73.15,1.33,33.56,24.72,8.84
2022,110,76.48,16.57,32.45,24.91,7.54
2022,111,71.8,21.81,31.86,23.6,8.26
2022,112,77.69,14.26,31.66,25.05,6.61
2022,113,81.84,18.12,31.94,24.63,7.31
2022,114,80.02,9.39,32.94,25.36,7.58
2022,115,80.61,0.02,32.94,25.36,7.58
2022,116,84.22,0.28,30.78,25.41,5.37
2022,117,80.79,0.86,33.52,25.54,7.98
2022,118,79.92,0.23,33.1,25.19,7.91
2022,119,75.47,0.01,34.38,24.86,9.52
2022,120,69.5,0.88,34.5,25.42,9.08
2022,121,63.43,0.96,34.57,26.35,8.22
2022,122,68.86,2.72,33.72,26.56,7.16
2022,123,73.53,4.02,32.21,26.16,6.05
2022,124,75.45,11.4,31.41,25.95,5.46
2022,125,70.43,3.55,32.53,25.39,7.14
2022,126,65.99,3.63,33.98,25.45,8.53
2022,127,64.2,0.06,35.47,26.42,9.05
2022,128,66.74,1.52,35.46,26,9.46
2022,129,76.49,27.41,31.42,26.44,4.98
2022,130,82.68,33.04,29.46,25.48,3.98
2022,131,82.89,18.02,31.08,25.68,5.4
2022,132,80.96,7.7,32.02,27.15,4.87
2022,133,82.68,5.78,31.51,26.94,4.57
2022,134,80.76,2.92,32.65,27.65,5
2022,135,84.83,2.74,31.52,27.36,4.16
2022,136,87.89,3.8,30.4,27.57,2.83
2022,137,88.89,5.13,29.72,27.23,2.49
2022,138,83.64,9.56,30.69,26.95,3.74
2022,139,88.39,13.06,30.96,26.75,4.21
2022,140,88.62,22.2,29.47,26.9,2.57
2022,141,88.11,61.44,30.1,26.96,3.14
2022,142,82.85,18.38,31.74,26.96,4.78
2022,143,84.61,25.88,30.9,25.88,5.02
2022,144,83.33,25.22,31.72,25.02,6.7
2022,145,83.49,16.23,30.81,26.47,4.34
2022,146,86.37,17.73,30.41,25.97,4.44
2022,147,83.24,15.77,31.45,25.95,5.5
2022,148,84.86,12.98,31.87,25.08,6.79
2022,149,86.96,19.59,30.01,25.7,4.31
2022,150,85.13,23.54,30.33,25.8,4.53
2022,151,83.69,14.46,30.67,25.63,5.04
2022,152,85.92,13.83,29.99,25.69,4.3
2022,153,85.75,5.73,30.56,25.5,5.06
2022,154,87.7,22.39,30.37,26.54,3.83
2022,155,91.15,32.55,29.03,26.66,2.37
2022,156,86.84,4.42,31.01,26.39,4.62
2022,157,87.02,1.25,31.23,26.22,5.01
2022,158,87.3,0.9,31.24,26.35,4.89
2022,159,87.49,7.29,30.91,26.57,4.34
2022,160,88.06,11.21,30.5,26.92,3.58
2022,161,86.13,9.78,31.05,26.39,4.66
2022,162,86.64,6.31,30.67,26.04,4.63
2022,163,87.82,4.65,30.79,26.25,4.54
2022,164,87.66,7.64,31.22,26.36,4.86
2022,165,88.81,19.23,30.81,27,3.81
2022,166,91.56,23.6,29.34,26.66,2.68
2022,167,89.75,46.63,28.81,26.25,2.56
2022,168,92.24,82.97,28.37,26.03,2.34
2022,169,92.1,97.89,28.52,25.93,2.59
2022,170,90.03,68.87,28.26,26.07,2.19
2022,171,90.33,66.75,27.67,25.65,2.02
2022,172,90.52,54.3,29.42,25.47,3.95
2022,173,86.39,12.44,29.75,25.48,4.27
2022,174,89.02,8.48,29.03,25.65,3.38
2022,175,88.35,6.15,29.94,25.73,4.21
2022,176,88.45,15.75,29.93,25.6,4.33
2022,177,87.99,4.16,30.68,25.49,5.19
2022,178,87.26,5.12,30.29,26.18,4.11
2022,179,88.14,3.54,30.26,26.48,3.78
2022,180,86.55,28.98,30.81,26.22,4.59
2022,181,90.27,14.27,29.48,26.23,3.25
2022,182,91.6,9.19,29.22,26.64,2.58
2022,183,88.24,4.29,30.69,26.35,4.34
2022,184,87.96,6.6,30.11,26.2,3.91
2022,185,89.18,24.13,29.48,25.81,3.67
2022,186,87.66,7.7,30.87,25.92,4.95
2022,187,87.32,7.93,31.05,26.53,4.52
2022,188,86.11,6.4,31,25.89,5.11
2022,189,87.34,11.52,31.02,26.08,4.94
2022,190,84.29,1.76,31.71,25.9,5.81
2022,191,86.67,3.85,31.1,25.4,5.7
2022,192,86.62,9.32,30.93,25.58,5.35
2022,193,85.83,9.96,32.15,25.44,6.71
2022,194,86.02,0.13,31.83,26.29,5.54
2022,195,86.97,0.76,30.87,27.05,3.82
2022,196,85.24,1.17,31.84,26.35,5.49
2022,197,85.08,3.18,32.38,26.31,6.07
2022,198,86.58,4.94,31.87,26.18,5.69
2022,199,85.68,8.84,31.61,26.9,4.71
2022,200,86,11.68,31.52,27.04,4.48
2022,201,87.29,50.14,30.76,26.99,3.77
2022,202,85.73,19.33,30.89,26.49,4.4
2022,203,87.59,10.08,30.98,26.34,4.64
2022,204,88.96,9.57,29.99,26.09,3.9
2022,205,88.28,41.16,29.83,25.79,4.04
2022,206,78.96,21.74,29.5,25.6,3.9
2022,207,76,10.33,31.44,26.11,5.33
2022,208,81.27,12.89,32.16,25.42,6.74
2022,209,85.06,0.73,31.44,26.57,4.87
2022,210,81.55,3.03,32.38,26.26,6.12
2022,211,80.2,4.51,32.63,27.25,5.38
2022,212,85.33,4.33,30.94,27.24,3.7
2022,213,86.01,10.2,31.41,27.08,4.33
2022,214,80.85,17.93,32.52,26.94,5.58
2022,215,86.46,25.31,30.07,27.03,3.04
2022,216,83.85,14.13,32.29,26.7,5.59
2022,217,85.02,9.16,32.43,26.41,6.02
2022,218,85.93,11.17,31.55,26.77,4.78
2022,219,84.13,12.26,32.6,26.36,6.24
2022,220,87.45,7.37,30.76,26.86,3.9
2022,221,89.12,19.38,30.11,26.18,3.93
2022,222,92.39,7.94,28.3,25.74,2.56
2022,223,88.79,6.67,30.32,25.59,4.73
2022,224,86.87,6.5,30.87,26.5,4.37
2022,225,90.73,11.76,29.85,25.65,4.2
2022,226,91.11,16.87,29.02,25.67,3.35
2022,227,88.19,6.43,31.03,25.19,5.84
2022,228,84.68,3.82,31.22,26.61,4.61
2022,229,85.68,2.98,31.96,26.79,5.17
2022,230,84.66,21.98,34.55,26.24,8.31
2022,231,87.36,12.83,31.79,25.37,6.42
2022,232,86.81,5.27,30.77,25.78,4.99
2022,233,87.92,9.83,30.2,25.64,4.56
2022,234,84.82,10.29,31.66,26.69,4.97
2022,235,86.22,47.73,30.24,26.16,4.08
2022,236,85.68,8.52,30.52,25.18,5.34
2022,237,81.45,4.16,31.65,26.37,5.28
2022,238,87.16,2.29,29.79,26.12,3.67
2022,239,86.92,4.1,29.44,25.86,3.58
2022,240,85.07,9.96,29.89,25.67,4.22
2022,241,82.26,3.89,31.54,25.86,5.68
2022,242,81.07,2.61,32.11,26.85,5.26
2022,243,86.85,0.99,30.53,26.89,3.64
2022,244,84.84,11.82,31.25,26.87,4.38
2022,245,85.26,34.59,30.18,26.72,3.46
2022,246,83.8,20.46,31.07,26.72,4.35
2022,247,86.2,20.2,31.43,27.49,3.94
2022,248,87.01,24.01,31.18,27.47,3.71
2022,249,86.34,30.85,31.78,27.2,4.58
2022,250,84.99,3.26,31.82,27.44,4.38
2022,251,81.84,15.09,34.45,26.6,7.85
2022,252,87.5,16.89,30.42,27.3,3.12
2022,253,89.63,18.87,29.08,26.48,2.6
2022,254,90.48,35.82,29.28,25.94,3.34
2022,255,92.72,39.77,28.4,25.26,3.14
2022,256,90.79,32.9,28.98,26.3,2.68
2022,257,86.43,24.19,29.27,25.78,3.49
2022,258,86.54,8.7,29.99,25.88,4.11
2022,259,87.85,9.08,30.41,26.43,3.98
2022,260,85.25,5.5,30.84,26.28,4.56
2022,261,86.56,14.87,30.54,26.02,4.52
2022,262,88.02,23,31.03,25.98,5.05
2022,263,88.47,2.49,30.3,25.01,5.29
2022,264,88.29,4.74,30.12,25.46,4.66
2022,265,86.68,8.09,30.97,26.1,4.87
2022,266,84.42,9.52,29.88,26.44,3.44
2022,267,81.7,8.84,29.91,26.4,3.51
2022,268,83.86,18.33,30.22,26.49,3.73
2022,269,85.5,3.88,27.95,25.77,2.18
2022,270,79.85,8.55,31.13,25.76,5.37
2022,271,82.8,3.05,30.91,26.5,4.41
2022,272,82.95,2.38,32.72,25.86,6.86
2022,273,84.84,5.56,31.64,25.53,6.11
2022,274,85.57,24.23,31.09,26.68,4.41
2022,275,88.03,32.81,29.76,26.58,3.18
2022,276,88.86,32.12,30.4,26.68,3.72
2022,277,85.82,12.25,30.61,25.62,4.99
2022,278,83.17,8.83,31.49,25.76,5.73
2022,279,79.75,7.64,31.5,26.21,5.29
2022,280,80.14,0.41,31.46,25.47,5.99
2022,281,78.42,3.37,31.52,25.86,5.66
2022,282,83.13,16.4,31.02,26.63,4.39
2022,283,85.24,24.83,29.54,26.23,3.31
2022,284,86.31,19.97,29.91,26.1,3.81
2022,285,85.05,6.31,28.81,26.09,2.72
2022,286,73.52,5.11,30.66,26.12,4.54
2022,287,79.4,0.93,30.99,25.03,5.96
2022,288,86.16,5.99,31.45,24.07,7.38
2022,289,82.86,0.85,32.75,24.42,8.33
2022,290,84.52,0.56,29.91,25.85,4.06
2022,291,74.58,2.7,29.9,26.11,3.79
2022,292,75.85,6.14,30.6,24.88,5.72
2022,293,76.14,1.53,32.09,24.63,7.46
2022,294,80.35,0.67,32.52,24.56,7.96
2022,295,73.09,0.55,33.18,24.34,8.84
2022,296,83.09,28.28,28.55,24.58,3.97
2022,297,90.9,62.7,27.82,24.33,3.49
2022,298,85.58,12.61,27.99,23.45,4.54
2022,299,84.55,3.03,28.52,21.34,7.18
2022,300,85.01,0,29,19.8,9.2
2022,301,77.36,0,29.34,19.76,9.58
2022,302,78.93,0.2,30.16,20.66,9.5
2022,303,82.22,3.31,30.98,23.22,7.76
2022,304,85.18,5.6,31.07,23.19,7.88
2022,305,82.5,0.01,31.75,23.67,8.08
2022,306,79.51,0,30.82,23.29,7.53
2022,307,82.35,0,29.03,22.73,6.3
2022,308,82.69,0,29.27,22.43,6.84
2022,309,77.21,0.94,30.41,22.26,8.15
2022,310,77.11,0.09,29.43,22.88,6.55
